fecha,producto,cantidad_vendida,monto_venta,clientes,tienda
2023-03-09,reloj,5,1907.6,376,42
2023-03-09,pulsera,3,1236.91,398,41
2023-03-09,broche,3,2639.9,431,29
2023-03-09,dije,3,1790.62,366,33
2023-03-09,cadena,3,991.66,366,21
2023-03-09,broche,4,3686.47,414,5
2023-03-09,collar,4,3272.51,406,35
2023-03-09,gemelos,3,2240.26,387,8
2023-03-09,pulsera,4,3516.4,393,13
2023-03-09,anillo,4,3266.91,416,36
2023-03-09,collar,2,1810.53,391,12
2023-03-09,dije,4,3892.0,428,34
2023-03-09,dije,4,912.21,405,14
2023-03-09,gemelos,4,3788.1,393,33
2023-03-09,anillo,1,293.63,404,22
2023-03-10,alfiler,2,1003.98,377,29
2023-03-10,alfiler,3,2810.71,401,29
2023-03-10,broche,3,2886.13,338,15
2023-03-10,dije,2,871.63,414,5
2023-03-10,reloj,5,2776.3,390,18
2023-03-10,reloj,3,1129.17,377,41
2023-03-10,aros,6,3536.2,370,4
2023-03-10,gemelos,3,2068.36,389,35
2023-03-10,dije,2,1736.82,401,38
2023-03-10,gemelos,3,2716.13,387,21
2023-03-10,anillo,4,3344.07,404,14
2023-03-10,aros,2,725.58,389,32
2023-03-10,reloj,3,1259.68,381,38
2023-03-10,anillo,2,895.29,421,3
2023-03-10,broche,4,2822.63,420,22
2023-03-10,broche,4,1708.96,387,8
2023-03-10,pulsera,4,3584.11,384,34
2023-03-11,anillo,4,1701.89,427,33
2023-03-11,reloj,4,1019.84,368,33
2023-03-11,cadena,3,1855.74,371,29
2023-03-11,aros,4,1718.58,397,13
2023-03-11,anillo,3,2773.52,377,15
2023-03-11,gemelos,4,1635.32,409,9
2023-03-11,broche,2,1309.74,404,20
2023-03-11,pulsera,3,689.77,386,19
2023-03-11,anillo,5,2122.81,379,2
2023-03-11,anillo,4,1441.71,405,39
2023-03-12,dije,3,882.25,394,12
2023-03-12,aros,2,945.66,397,27
2023-03-12,anillo,3,2839.52,426,6
2023-03-12,broche,2,1223.08,392,28
2023-03-12,broche,3,2890.46,414,18
2023-03-12,reloj,5,1637.36,344,19
2023-03-12,reloj,3,537.61,408,39
2023-03-12,broche,4,2215.67,397,22
2023-03-12,broche,5,553.29,405,26
2023-03-12,dije,4,1799.81,406,35
2023-03-12,anillo,3,2801.2,397,28
2023-03-12,pulsera,3,1158.19,403,10
2023-03-12,aros,3,2258.47,386,21
2023-03-12,collar,4,438.44,401,41
2023-03-12,dije,3,2052.75,372,6
2023-03-12,pulsera,4,3476.49,388,6
2023-03-12,alfiler,4,3348.62,407,33
2023-03-13,dije,6,3292.01,411,28
2023-03-13,alfiler,4,1535.85,423,21
2023-03-13,aros,2,1354.78,402,6
2023-03-13,dije,2,727.49,410,41
2023-03-13,alfiler,1,252.11,423,21
2023-03-13,anillo,2,462.15,397,32
2023-03-13,alfiler,5,1696.95,409,30
2023-03-13,reloj,4,2279.32,382,20
2023-03-13,gemelos,5,1076.23,379,13
2023-03-13,broche,2,566.48,391,20
2023-03-14,reloj,3,862.68,374,14
2023-03-14,alfiler,4,1170.75,441,26
2023-03-14,anillo,2,836.0,387,29
2023-03-14,gemelos,3,1965.85,443,36
2023-03-14,aros,4,3634.93,365,28
2023-03-14,gemelos,3,488.15,407,27
2023-03-14,dije,5,2848.17,387,39
2023-03-14,broche,4,1323.83,342,42
2023-03-14,dije,4,1598.77,356,15
2023-03-14,anillo,4,1559.41,409,41
2023-03-14,pulsera,3,2287.83,357,3
2023-03-14,alfiler,3,549.1,422,8
2023-03-15,alfiler,4,3893.34,406,13
2023-03-15,broche,2,265.83,406,8
2023-03-15,pulsera,3,1641.49,390,8
2023-03-15,anillo,6,3260.83,390,21
2023-03-15,pulsera,2,1474.42,395,5
2023-03-15,aros,6,4719.18,370,8
2023-03-15,anillo,3,2869.67,404,8
2023-03-15,alfiler,5,1525.59,414,22
2023-03-15,aros,4,563.38,391,13
2023-03-15,reloj,4,1184.77,390,34
2023-03-15,anillo,2,215.37,361,29
2023-03-15,pulsera,3,1138.82,394,36
2023-03-15,anillo,5,4937.03,402,28
2023-03-15,broche,4,3916.23,418,9
2023-03-15,reloj,4,588.1,377,24
2023-03-15,broche,3,1814.4,404,37
2023-03-15,pulsera,4,1913.99,398,25
2023-03-15,pulsera,2,1626.95,423,41
2023-03-15,alfiler,4,1113.43,408,27
2023-03-15,anillo,4,3000.46,366,37
2023-03-16,anillo,2,1820.01,384,23
2023-03-16,aros,3,2025.37,411,4
2023-03-16,pulsera,4,2932.97,364,8
2023-03-16,reloj,2,272.52,424,6
2023-03-16,broche,4,3810.72,400,23
2023-03-16,anillo,4,3299.93,419,18
2023-03-16,collar,4,3470.8,402,20
2023-03-16,dije,3,1207.33,384,4
2023-03-16,broche,1,948.31,393,35
2023-03-16,alfiler,3,2563.74,453,23
2023-03-16,aros,2,322.02,409,11
2023-03-16,dije,4,3484.01,421,6
2023-03-16,anillo,3,2656.14,412,16
2023-03-16,collar,3,336.59,393,24
2023-03-16,alfiler,3,1488.5,387,1
2023-03-16,broche,4,987.94,411,9
2023-03-16,alfiler,3,2090.2,369,20
2023-03-16,pulsera,5,1925.28,398,40
2023-03-16,cadena,3,1262.55,385,31
2023-03-17,broche,3,1775.49,345,41
2023-03-17,anillo,3,1517.22,378,34
2023-03-17,gemelos,3,2602.18,397,30
2023-03-17,alfiler,4,1637.44,409,37
2023-03-17,reloj,2,1675.3,399,14
2023-03-17,dije,3,1626.39,382,17
2023-03-17,pulsera,2,1655.17,370,18
2023-03-17,collar,3,1937.78,384,4
2023-03-17,anillo,4,966.18,350,3
2023-03-17,collar,4,847.1,411,29
2023-03-17,gemelos,4,1047.23,415,12
2023-03-17,anillo,4,2642.72,414,16
2023-03-17,alfiler,3,1023.24,357,7
2023-03-17,pulsera,5,1941.12,422,13
2023-03-17,aros,3,2950.79,369,26
2023-03-17,broche,2,1103.95,411,41
2023-03-17,collar,6,4781.9,400,19
2023-03-17,aros,4,3039.41,377,20
2023-03-18,collar,5,4040.32,363,13
2023-03-18,alfiler,2,1211.22,383,16
2023-03-18,pulsera,5,2662.61,385,41
2023-03-18,reloj,3,342.07,392,36
2023-03-18,cadena,4,3820.3,401,12
2023-03-18,aros,3,1248.65,412,6
2023-03-18,aros,3,2675.87,401,4
2023-03-18,reloj,3,1327.08,389,3
2023-03-18,cadena,2,1675.37,422,32
2023-03-18,pulsera,2,1319.07,424,12
2023-03-18,pulsera,4,2203.27,401,12
2023-03-18,anillo,4,2739.29,380,22
2023-03-18,cadena,4,1701.38,397,42
2023-03-18,pulsera,5,1918.63,401,12
2023-03-19,cadena,2,1212.94,434,5
2023-03-19,pulsera,3,1538.94,394,6
2023-03-19,broche,4,2052.95,366,26
2023-03-19,reloj,2,1673.76,395,21
2023-03-19,reloj,3,1279.97,401,28
2023-03-19,alfiler,3,2525.13,433,27
2023-03-19,alfiler,5,3837.43,344,34
2023-03-19,aros,3,1474.2,401,22
2023-03-19,broche,5,1503.13,406,1
2023-03-19,alfiler,3,811.23,379,16
2023-03-19,collar,4,2075.28,333,16
2023-03-19,alfiler,4,2079.68,393,12
2023-03-19,reloj,3,517.99,387,26
2023-03-20,dije,3,951.2,424,10
2023-03-20,dije,3,1952.61,376,34
2023-03-20,reloj,5,2402.97,369,13
2023-03-20,collar,5,713.58,367,22
2023-03-20,broche,4,665.7,404,20
2023-03-20,dije,4,2365.15,372,36
2023-03-20,pulsera,5,1573.76,412,39
2023-03-20,dije,3,364.62,361,27
2023-03-20,alfiler,4,774.06,402,13
2023-03-20,alfiler,3,1723.16,393,7
2023-03-20,dije,3,1223.23,431,17
2023-03-20,cadena,4,3997.24,395,16
2023-03-20,alfiler,4,3941.2,410,33
2023-03-20,aros,4,3052.17,382,41
2023-03-20,dije,3,2122.73,426,17
2023-03-20,pulsera,3,1850.88,340,21
2023-03-20,pulsera,4,2620.7,406,36
2023-03-20,reloj,4,3311.1,403,27
2023-03-20,collar,3,1772.92,391,15
2023-03-20,gemelos,3,2417.74,418,40
2023-03-20,gemelos,5,3290.32,393,18
2023-03-20,reloj,4,1933.69,416,2
2023-03-20,anillo,2,1443.97,378,28
2023-03-20,collar,1,386.57,400,1
2023-03-20,dije,2,261.32,390,6
2023-03-21,pulsera,5,754.49,442,21
2023-03-21,reloj,5,2575.01,383,30
2023-03-21,pulsera,4,3844.46,399,8
2023-03-21,alfiler,3,423.42,388,5
2023-03-21,aros,4,3444.23,370,16
2023-03-21,alfiler,2,884.44,360,27
2023-03-21,reloj,4,2745.77,396,18
2023-03-21,pulsera,5,2258.3,383,34
2023-03-21,broche,5,2491.06,401,37
2023-03-21,alfiler,3,542.26,359,41
2023-03-21,dije,2,989.17,389,12
2023-03-21,collar,3,400.31,385,2
2023-03-21,cadena,5,3997.45,402,25
2023-03-21,pulsera,3,2043.3,383,4
2023-03-21,dije,3,1020.41,367,20
2023-03-21,gemelos,3,1155.79,414,18
2023-03-21,dije,4,2016.32,375,39
2023-03-21,aros,6,3739.39,384,4
2023-03-21,anillo,5,1092.45,412,23
2023-03-21,pulsera,4,1719.06,391,39
2023-03-21,cadena,3,1190.36,430,33
2023-03-21,dije,3,1177.29,378,1
2023-03-21,broche,4,3701.8,369,25
2023-03-21,pulsera,4,2691.03,396,28
2023-03-21,pulsera,3,2025.34,384,23
2023-03-21,reloj,3,2687.0,352,6
2023-03-21,alfiler,3,687.34,389,2
2023-03-22,anillo,2,1710.07,422,14
2023-03-22,pulsera,2,1398.35,381,17
2023-03-22,collar,2,299.06,378,12
2023-03-22,broche,2,855.03,396,12
2023-03-22,pulsera,3,2633.0,375,6
2023-03-22,cadena,5,4522.62,399,9
2023-03-22,dije,3,725.77,371,2
2023-03-22,anillo,4,589.3,396,34
2023-03-22,dije,3,2824.04,393,7
2023-03-22,dije,4,920.1,385,32
2023-03-22,dije,4,3604.31,382,34
2023-03-22,gemelos,4,2137.79,430,27
2023-03-22,alfiler,3,2055.97,405,28
2023-03-22,pulsera,4,786.45,396,37
2023-03-22,gemelos,5,3057.61,373,35
2023-03-22,aros,4,2300.13,362,15
2023-03-22,broche,3,1316.07,389,25
2023-03-22,reloj,6,5772.0,377,40
2023-03-22,dije,4,2082.29,389,30
2023-03-23,anillo,2,585.07,393,30
2023-03-23,collar,4,1899.48,383,11
2023-03-23,pulsera,4,1144.35,378,20
2023-03-23,broche,3,804.12,431,23
2023-03-23,dije,3,1548.27,406,42
2023-03-23,anillo,3,1416.06,375,4
2023-03-23,collar,4,2790.44,416,34
2023-03-23,pulsera,3,2795.77,428,39
2023-03-23,aros,3,523.5,364,41
2023-03-23,gemelos,4,420.19,416,17
2023-03-23,broche,3,1439.74,414,36
2023-03-23,broche,4,877.5,391,4
2023-03-23,aros,4,1360.09,382,29
2023-03-23,collar,5,2393.04,377,42
2023-03-23,alfiler,5,2358.05,372,7
2023-03-23,alfiler,1,223.19,412,22
2023-03-23,dije,5,1250.83,407,42
2023-03-23,broche,4,3028.49,396,29
2023-03-23,pulsera,3,1272.27,382,19
2023-03-23,cadena,2,1593.12,379,27
2023-03-23,pulsera,4,3303.06,417,39
2023-03-23,aros,3,953.57,402,19
2023-03-23,alfiler,2,1399.25,373,12
2023-03-23,pulsera,3,2803.86,394,31
2023-03-23,dije,5,1779.12,392,4
2023-03-23,dije,4,3195.49,435,39
2023-03-23,cadena,5,2168.94,406,6
2023-03-23,dije,3,502.98,386,29
2023-03-23,alfiler,3,914.63,403,10
2023-03-24,collar,4,973.09,409,39
2023-03-24,collar,4,1895.33,389,32
2023-03-24,aros,3,1474.14,392,23
2023-03-24,collar,5,4945.17,369,8
2023-03-24,aros,3,1983.83,414,7
2023-03-24,collar,4,3799.27,357,38
2023-03-24,cadena,3,1733.68,378,9
2023-03-24,aros,4,2025.79,423,4
2023-03-24,aros,5,705.84,401,3
2023-03-24,anillo,4,1360.6,428,14
2023-03-24,alfiler,4,965.72,351,18
2023-03-24,reloj,3,1904.63,401,1
2023-03-24,reloj,1,196.53,371,40
2023-03-24,broche,5,2037.22,384,24
2023-03-24,anillo,3,707.92,382,37
2023-03-24,broche,3,1767.16,377,34
2023-03-24,anillo,1,139.84,419,29
2023-03-24,gemelos,3,2792.06,388,4
2023-03-24,collar,2,1731.93,391,21
2023-03-24,anillo,3,771.71,364,6
2023-03-24,gemelos,4,3740.81,426,12
2023-03-24,collar,1,214.98,415,41
2023-03-24,alfiler,2,348.21,352,35
2023-03-24,cadena,5,1084.11,399,18
2023-03-24,anillo,5,1934.76,397,11
2023-03-24,dije,2,1125.22,398,27
2023-03-24,pulsera,4,736.06,412,37
2023-03-24,collar,3,742.13,368,28
2023-03-24,alfiler,1,536.38,361,36
2023-03-25,gemelos,2,599.46,372,35
2023-03-25,alfiler,3,2201.72,415,36
2023-03-25,aros,7,2611.94,399,31
2023-03-25,broche,3,347.75,390,5
2023-03-25,aros,3,2011.89,398,15
2023-03-25,cadena,5,1542.0,370,24
2023-03-25,pulsera,5,4149.37,392,15
2023-03-25,pulsera,3,340.36,429,1
2023-03-25,anillo,2,314.79,373,4
2023-03-25,anillo,4,2877.02,366,29
2023-03-25,alfiler,3,1822.15,368,25
2023-03-25,gemelos,4,2536.32,384,14
2023-03-25,pulsera,3,1286.53,393,21
2023-03-25,gemelos,4,1012.99,402,16
2023-03-25,anillo,5,1925.56,396,3
2023-03-25,aros,3,1779.07,410,19
2023-03-25,aros,3,1554.25,412,20
2023-03-26,anillo,4,3961.56,378,7
2023-03-26,broche,2,1346.65,393,3
2023-03-26,gemelos,2,1438.1,386,13
2023-03-26,gemelos,2,1040.9,396,20
2023-03-26,collar,2,341.49,406,34
2023-03-26,aros,3,2703.03,363,41
2023-03-26,alfiler,4,835.02,362,24
2023-03-26,aros,3,744.67,366,11
2023-03-26,dije,4,893.72,419,8
2023-03-26,anillo,2,828.95,402,25
2023-03-26,anillo,3,2866.28,416,40
2023-03-26,alfiler,5,2075.42,400,41
2023-03-26,broche,3,2847.51,370,5
2023-03-26,anillo,3,390.89,350,10
2023-03-26,alfiler,4,2917.34,394,12
2023-03-26,dije,4,3823.4,380,14
2023-03-26,broche,3,2697.86,402,12
2023-03-26,anillo,3,1382.81,373,23
2023-03-26,aros,6,5186.93,418,1
2023-03-26,cadena,3,818.32,397,40
2023-03-26,pulsera,3,611.83,374,17
2023-03-26,alfiler,4,954.94,377,14
2023-03-26,cadena,5,2638.42,380,14
2023-03-26,cadena,4,3375.16,398,2
2023-03-27,gemelos,4,3831.16,394,2
2023-03-27,aros,5,4990.03,433,35
2023-03-27,dije,3,1223.13,374,2
2023-03-27,gemelos,3,1131.28,410,19
2023-03-27,aros,5,873.06,375,20
2023-03-27,dije,4,656.01,410,35
2023-03-27,pulsera,5,1233.48,375,13
2023-03-27,aros,3,2249.07,381,9
2023-03-27,dije,3,1927.75,428,20
2023-03-27,alfiler,2,1712.54,377,27
2023-03-27,gemelos,4,746.04,366,23
2023-03-27,alfiler,5,920.27,383,36
2023-03-27,reloj,4,3733.36,371,19
2023-03-27,dije,4,3336.19,382,21
2023-03-27,alfiler,4,2362.45,392,23
2023-03-27,cadena,3,1326.58,403,10
2023-03-27,reloj,5,4587.27,386,31
2023-03-27,alfiler,3,745.67,382,28
2023-03-28,reloj,3,1308.43,421,14
2023-03-28,alfiler,4,2471.72,362,28
2023-03-28,dije,3,2950.14,407,17
2023-03-28,collar,5,4842.66,401,12
2023-03-28,alfiler,4,2128.54,406,27
2023-03-28,dije,5,4127.81,375,9
2023-03-28,alfiler,3,1186.41,422,38
2023-03-28,alfiler,3,1851.8,427,20
2023-03-28,pulsera,4,3577.93,425,39
2023-03-28,broche,5,4537.68,391,3
2023-03-28,pulsera,5,4983.03,384,29
2023-03-28,aros,4,1094.29,421,17
2023-03-28,anillo,4,491.9,390,29
2023-03-28,broche,4,1674.68,406,18
2023-03-28,alfiler,3,642.69,354,27
2023-03-28,gemelos,4,2205.67,369,13
2023-03-28,alfiler,2,887.72,404,7
2023-03-28,aros,3,2125.34,397,33
2023-03-28,gemelos,3,2318.42,373,3
2023-03-28,aros,5,2213.28,339,6
2023-03-29,anillo,3,1824.23,381,38
2023-03-29,reloj,4,1313.08,380,30
2023-03-29,gemelos,3,2176.05,406,7
2023-03-29,reloj,4,1255.19,401,42
2023-03-29,alfiler,4,2651.51,370,26
2023-03-29,anillo,4,506.34,394,14
2023-03-29,aros,4,1725.67,384,33
2023-03-29,cadena,2,1809.23,379,16
2023-03-29,collar,3,2203.72,374,19
2023-03-29,pulsera,5,2018.86,410,19
2023-03-29,aros,3,2587.27,412,30
2023-03-29,reloj,3,319.79,345,4
2023-03-29,cadena,5,527.52,395,26
2023-03-30,gemelos,6,3059.17,402,9
2023-03-30,broche,4,2852.44,395,18
2023-03-30,dije,3,389.5,400,39
2023-03-30,gemelos,3,2614.78,390,27
2023-03-30,anillo,4,2903.47,393,28
2023-03-30,aros,5,4084.13,380,2
2023-03-30,cadena,3,1487.74,382,24
2023-03-30,cadena,3,2291.33,363,12
2023-03-30,gemelos,5,1998.02,407,24
2023-03-30,cadena,5,2662.95,385,38
2023-03-30,alfiler,5,4261.1,401,20
2023-03-30,aros,3,794.52,363,40
2023-03-30,alfiler,2,507.72,379,41
2023-03-30,broche,2,1294.86,373,26
2023-03-30,dije,3,2970.49,340,8
2023-03-30,dije,5,881.52,371,16
2023-03-30,broche,3,2659.55,420,21
2023-03-30,gemelos,4,1178.55,419,12
2023-03-30,reloj,4,1687.49,379,17
2023-03-30,broche,4,1355.71,424,37
2023-03-30,reloj,3,1944.45,392,24
2023-03-30,alfiler,4,2079.46,418,36
2023-03-30,reloj,4,1276.42,444,4
2023-03-30,collar,2,1242.93,412,36
2023-03-30,cadena,3,1344.74,419,35
2023-03-30,reloj,5,4012.68,383,3
2023-03-31,dije,4,3089.78,401,24
2023-03-31,alfiler,2,686.82,397,35
2023-03-31,alfiler,3,1812.13,382,23
2023-03-31,alfiler,4,1494.8,401,23
2023-03-31,cadena,5,2476.44,390,27
2023-03-31,alfiler,5,1748.81,402,3
2023-03-31,anillo,3,910.67,381,17
2023-03-31,reloj,3,1599.54,394,36
2023-03-31,broche,3,1483.42,404,4
2023-03-31,reloj,3,873.41,369,26
2023-03-31,reloj,3,778.48,401,26
2023-03-31,collar,2,333.15,383,25
2023-04-01,broche,4,3358.47,437,16
2023-04-01,collar,4,621.81,411,25
2023-04-01,cadena,4,2863.06,392,4
2023-04-01,gemelos,2,559.83,402,16
2023-04-01,cadena,3,2501.8,431,34
2023-04-01,broche,1,166.68,414,4
2023-04-01,broche,4,2592.09,452,36
2023-04-01,aros,4,2359.99,431,16
2023-04-01,cadena,6,2736.55,414,41
2023-04-01,gemelos,3,1115.96,423,28
2023-04-01,dije,5,3165.31,389,10
2023-04-01,reloj,4,3841.48,404,38
2023-04-01,broche,5,1889.06,392,28
2023-04-01,pulsera,1,182.08,429,19
2023-04-01,cadena,4,2834.09,401,14
2023-04-01,dije,4,1394.36,396,4
2023-04-01,aros,3,1794.74,438,40
2023-04-01,pulsera,1,254.91,393,7
2023-04-01,gemelos,5,4529.95,418,15
2023-04-01,broche,4,2341.93,406,33
2023-04-01,aros,2,1841.92,405,33
2023-04-01,dije,4,1111.48,403,22
2023-04-02,reloj,4,2691.99,417,21
2023-04-02,cadena,2,1716.15,395,26
2023-04-02,pulsera,3,1176.25,412,40
2023-04-02,aros,5,2380.82,409,16
2023-04-02,dije,4,2944.06,426,2
2023-04-02,broche,3,1385.14,382,10
2023-04-02,broche,4,948.8,415,39
2023-04-02,pulsera,4,3731.21,407,27
2023-04-02,cadena,5,3084.58,416,26
2023-04-02,reloj,3,501.4,413,4
2023-04-02,collar,5,1965.87,453,7
2023-04-02,anillo,3,2007.16,414,17
2023-04-02,dije,2,298.95,409,13
2023-04-02,broche,3,1239.52,454,3
2023-04-03,cadena,1,975.78,397,20
2023-04-03,pulsera,4,544.62,407,20
2023-04-03,collar,4,639.64,391,14
2023-04-03,reloj,4,3114.06,410,20
2023-04-03,anillo,4,941.5,444,4
2023-04-03,gemelos,6,1447.32,400,17
2023-04-03,pulsera,4,3033.18,432,40
2023-04-03,dije,4,2388.7,420,2
2023-04-03,alfiler,3,1936.66,422,9
2023-04-03,dije,4,820.26,402,7
2023-04-03,pulsera,3,1529.63,405,30
2023-04-03,aros,2,577.43,396,16
2023-04-03,cadena,2,717.91,424,1
2023-04-03,aros,4,2298.04,453,17
2023-04-03,gemelos,3,1272.43,415,9
2023-04-03,pulsera,4,3439.1,428,29
2023-04-04,gemelos,4,3041.63,451,22
2023-04-04,pulsera,4,2748.4,406,7
2023-04-04,collar,3,1860.46,407,5
2023-04-04,anillo,5,2044.38,444,11
2023-04-04,aros,2,1355.37,403,4
2023-04-04,pulsera,3,2494.65,405,41
2023-04-04,gemelos,3,1628.94,419,18
2023-04-04,broche,5,1062.22,430,31
2023-04-04,reloj,5,1814.99,467,13
2023-04-04,gemelos,4,2350.54,416,21
2023-04-04,pulsera,3,2581.82,417,16
2023-04-04,broche,3,563.13,432,16
2023-04-04,dije,3,887.01,363,25
2023-04-04,aros,2,1771.78,389,41
2023-04-04,cadena,4,3514.8,422,30
2023-04-04,pulsera,5,2141.49,426,13
2023-04-04,dije,3,2031.42,412,1
2023-04-05,dije,4,1971.49,404,10
2023-04-05,collar,2,1542.02,419,15
2023-04-05,anillo,3,725.79,435,20
2023-04-05,dije,2,1756.09,388,21
2023-04-05,alfiler,5,4178.31,419,18
2023-04-05,aros,3,485.58,419,34
2023-04-05,dije,2,1100.05,391,38
2023-04-05,anillo,3,1671.73,447,5
2023-04-05,broche,4,492.69,417,25
2023-04-05,collar,3,2892.41,425,22
2023-04-05,gemelos,3,2696.96,397,35
2023-04-05,dije,4,3426.9,443,26
2023-04-06,pulsera,2,403.49,432,33
2023-04-06,dije,2,268.33,376,18
2023-04-06,alfiler,5,4664.6,413,42
2023-04-06,dije,2,1464.63,429,5
2023-04-06,cadena,3,2842.57,410,38
2023-04-06,aros,4,2566.59,418,18
2023-04-06,alfiler,4,3894.01,431,28
2023-04-06,alfiler,4,2458.95,414,29
2023-04-06,dije,3,300.0,434,37
2023-04-06,pulsera,4,3784.4,417,33
2023-04-06,dije,2,348.67,393,33
2023-04-06,collar,6,5683.43,401,35
2023-04-06,alfiler,4,3915.62,383,37
2023-04-06,dije,3,1228.83,441,3
2023-04-06,aros,3,1257.41,425,21
2023-04-06,cadena,4,1619.27,430,35
2023-04-06,gemelos,3,1554.38,434,20
2023-04-06,collar,3,910.35,451,6
2023-04-06,pulsera,4,1683.92,403,25
2023-04-06,gemelos,2,286.72,423,35
2023-04-06,broche,4,3758.95,419,28
2023-04-06,collar,4,2568.08,418,30
2023-04-06,anillo,4,778.58,409,34
2023-04-06,dije,2,366.54,420,23
2023-04-06,collar,2,267.92,382,12
2023-04-06,anillo,4,3413.5,423,20
2023-04-06,pulsera,3,2958.33,430,10
2023-04-06,pulsera,4,1385.61,408,24
2023-04-06,cadena,5,621.61,427,9
2023-04-07,dije,3,2651.18,436,16
2023-04-07,cadena,5,999.16,428,8
2023-04-07,pulsera,5,1274.02,435,24
2023-04-07,reloj,5,3192.71,418,42
2023-04-07,dije,4,3670.64,437,5
2023-04-07,anillo,4,3563.74,401,30
2023-04-07,cadena,3,2274.23,405,12
2023-04-07,alfiler,3,1827.17,426,37
2023-04-07,gemelos,5,1330.91,438,33
2023-04-07,anillo,5,3933.69,446,10
2023-04-07,gemelos,3,2833.05,422,1
2023-04-07,collar,2,1215.43,393,41
2023-04-07,anillo,3,653.96,408,16
2023-04-07,broche,4,702.97,411,7
2023-04-07,pulsera,4,2947.2,407,9
2023-04-07,broche,3,1463.55,446,38
2023-04-07,pulsera,5,4752.55,429,36
2023-04-07,cadena,3,2134.01,418,25
2023-04-07,anillo,4,3614.06,428,21
2023-04-07,alfiler,3,612.14,438,7
2023-04-07,gemelos,3,2926.07,428,31
2023-04-07,anillo,4,2992.0,412,12
2023-04-07,aros,2,1769.2,424,30
2023-04-07,alfiler,5,4636.93,384,16
2023-04-08,broche,3,2825.78,419,6
2023-04-08,aros,3,2568.89,425,8
2023-04-08,collar,3,923.12,426,16
2023-04-08,dije,4,1737.73,395,19
2023-04-08,aros,4,2435.86,407,5
2023-04-08,collar,4,2215.49,429,42
2023-04-08,cadena,4,3485.32,376,36
2023-04-08,aros,4,2617.35,417,29
2023-04-08,gemelos,3,582.03,419,40
2023-04-08,broche,4,1226.7,408,24
2023-04-08,cadena,3,863.47,413,41
2023-04-08,broche,3,1494.9,445,42
2023-04-08,collar,2,586.24,392,3
2023-04-08,alfiler,3,2597.06,426,6
2023-04-08,gemelos,2,457.24,420,2
2023-04-08,broche,5,4616.03,452,37
2023-04-08,cadena,3,592.44,409,32
2023-04-08,alfiler,4,2766.08,430,8
2023-04-08,alfiler,4,3228.77,421,13
2023-04-08,gemelos,5,3207.57,399,23
2023-04-09,dije,1,385.43,378,22
2023-04-09,reloj,2,1611.99,441,9
2023-04-09,broche,4,2225.06,427,14
2023-04-09,gemelos,4,431.25,416,11
2023-04-09,anillo,4,2260.65,404,26
2023-04-09,anillo,2,649.12,418,30
2023-04-09,cadena,4,2223.57,445,42
2023-04-09,alfiler,4,1266.88,431,4
2023-04-09,gemelos,2,1407.32,416,17
2023-04-09,alfiler,5,4734.92,424,14
2023-04-09,gemelos,6,2294.48,433,24
2023-04-09,pulsera,3,2397.18,417,16
2023-04-09,gemelos,3,1296.73,430,26
2023-04-10,alfiler,5,3970.8,433,23
2023-04-10,pulsera,3,1109.39,418,34
2023-04-10,dije,4,669.48,451,28
2023-04-10,reloj,4,2442.94,414,30
2023-04-10,reloj,2,1492.49,384,17
2023-04-10,collar,3,495.84,403,41
2023-04-10,dije,4,1055.67,428,14
2023-04-10,aros,4,1694.77,424,2
2023-04-10,cadena,4,450.37,418,8
2023-04-10,cadena,3,2832.5,389,4
2023-04-10,collar,5,4661.18,379,32
2023-04-10,aros,5,3531.21,388,28
2023-04-10,gemelos,3,1305.34,411,18
2023-04-10,broche,5,2581.36,401,12
2023-04-10,cadena,4,2411.83,447,5
2023-04-10,pulsera,3,1283.82,420,36
2023-04-10,aros,4,3437.26,433,15
2023-04-10,alfiler,3,1984.41,381,8
2023-04-10,dije,4,1391.35,435,8
2023-04-10,collar,6,995.39,435,38
2023-04-10,dije,4,907.33,396,20
2023-04-10,anillo,4,2834.6,402,26
2023-04-10,dije,2,343.23,454,2
2023-04-10,anillo,4,3552.91,423,19
2023-04-10,reloj,2,576.57,423,10
2023-04-10,anillo,4,441.37,439,19
2023-04-10,reloj,4,681.73,430,32
2023-04-10,pulsera,3,802.09,405,26
2023-04-10,cadena,3,1559.85,401,14
2023-04-10,aros,3,2035.79,416,18
2023-04-11,aros,4,3951.59,410,2
2023-04-11,gemelos,5,3165.57,414,33
2023-04-11,collar,2,1026.05,393,40
2023-04-11,dije,3,1214.78,404,5
2023-04-11,dije,3,1528.05,405,18
2023-04-11,cadena,3,1503.58,416,36
2023-04-11,collar,6,3838.18,399,11
2023-04-11,broche,2,1745.03,396,4
2023-04-11,dije,5,2795.07,456,20
2023-04-11,collar,2,1167.58,406,20
2023-04-11,aros,4,860.86,405,13
2023-04-11,gemelos,2,754.31,408,38
2023-04-11,cadena,5,2863.54,425,42
2023-04-11,reloj,3,2213.83,421,12
2023-04-11,aros,2,778.68,401,32
2023-04-11,gemelos,4,3948.03,439,1
2023-04-12,cadena,4,1303.24,418,4
2023-04-12,collar,4,2344.27,401,11
2023-04-12,broche,4,2149.81,440,40
2023-04-12,dije,5,1823.62,376,22
2023-04-12,anillo,3,1057.59,426,40
2023-04-12,gemelos,3,2068.53,413,28
2023-04-12,aros,3,669.92,437,1
2023-04-12,dije,3,375.73,391,33
