fecha,producto,cantidad_vendida,monto_venta,clientes,tienda
2022-03-15,anillo,2,1606.69,218,22
2022-03-15,cadena,2,734.64,197,20
2022-03-15,pulsera,1,785.12,242,9
2022-03-15,collar,2,781.21,194,37
2022-03-15,collar,1,918.26,203,33
2022-03-15,alfiler,3,1807.18,229,2
2022-03-15,cadena,3,1134.73,211,5
2022-03-15,dije,3,1911.31,215,17
2022-03-15,pulsera,2,1526.89,216,36
2022-03-15,broche,1,196.65,227,20
2022-03-15,broche,2,603.2,223,9
2022-03-15,collar,3,1858.51,197,4
2022-03-15,collar,1,477.06,238,24
2022-03-15,cadena,3,406.37,183,34
2022-03-15,alfiler,2,930.84,206,15
2022-03-15,alfiler,1,458.21,279,21
2022-03-15,gemelos,1,815.46,180,31
2022-03-15,broche,2,1444.22,188,33
2022-03-15,aros,1,532.15,221,29
2022-03-15,reloj,2,895.23,188,15
2022-03-15,pulsera,1,506.89,256,11
2022-03-15,broche,2,250.87,226,28
2022-03-15,aros,1,612.78,229,33
2022-03-15,gemelos,2,1458.64,244,21
2022-03-16,cadena,2,1356.59,260,26
2022-03-16,gemelos,1,736.24,183,32
2022-03-16,alfiler,2,250.78,239,23
2022-03-16,dije,3,421.48,196,30
2022-03-16,dije,1,625.91,231,29
2022-03-16,gemelos,4,3281.31,213,4
2022-03-16,pulsera,1,781.82,219,20
2022-03-16,reloj,1,705.39,224,22
2022-03-16,cadena,2,1438.62,255,30
2022-03-16,collar,1,324.79,244,18
2022-03-16,collar,2,1943.7,218,21
2022-03-16,anillo,1,203.75,198,3
2022-03-16,dije,3,2259.67,238,33
2022-03-16,alfiler,1,993.9,188,11
2022-03-17,collar,1,811.89,238,34
2022-03-17,dije,1,264.25,201,26
2022-03-17,pulsera,3,1711.33,252,34
2022-03-17,cadena,1,512.67,250,34
2022-03-17,dije,2,664.85,240,34
2022-03-17,cadena,1,990.7,238,25
2022-03-17,anillo,4,1504.24,232,31
2022-03-17,dije,2,993.38,244,25
2022-03-17,broche,1,764.66,228,36
2022-03-17,broche,2,827.69,202,34
2022-03-17,anillo,3,1217.68,199,36
2022-03-17,anillo,1,708.4,187,8
2022-03-17,reloj,2,444.23,225,3
2022-03-17,cadena,2,744.02,209,23
2022-03-17,anillo,1,533.67,256,35
2022-03-17,anillo,1,874.72,236,19
2022-03-17,collar,1,511.43,223,3
2022-03-17,cadena,2,1196.19,206,39
2022-03-17,cadena,2,445.59,222,33
2022-03-17,alfiler,2,1133.1,216,34
2022-03-17,anillo,3,1030.65,217,23
2022-03-17,anillo,3,2320.87,219,38
2022-03-17,dije,3,636.67,236,20
2022-03-17,cadena,3,2570.08,196,2
2022-03-17,broche,1,320.02,222,17
2022-03-17,reloj,1,300.22,218,29
2022-03-17,anillo,1,580.48,218,4
2022-03-17,pulsera,2,1298.25,201,1
2022-03-17,collar,1,201.47,193,16
2022-03-18,gemelos,2,975.05,226,4
2022-03-18,broche,1,737.47,212,36
2022-03-18,anillo,1,343.86,249,2
2022-03-18,broche,2,559.96,213,40
2022-03-18,anillo,3,886.47,234,36
2022-03-18,collar,3,2019.14,233,25
2022-03-18,broche,3,2977.17,208,23
2022-03-18,alfiler,1,628.7,234,39
2022-03-18,anillo,3,720.11,193,22
2022-03-18,pulsera,2,897.21,252,25
2022-03-18,aros,2,857.09,231,4
2022-03-18,anillo,1,886.79,245,20
2022-03-18,gemelos,1,850.72,262,12
2022-03-19,aros,1,975.01,237,6
2022-03-19,cadena,1,429.54,218,37
2022-03-19,alfiler,3,1964.97,219,22
2022-03-19,anillo,2,1724.96,227,24
2022-03-19,aros,2,350.76,235,33
2022-03-19,gemelos,3,364.82,238,31
2022-03-19,aros,2,577.55,206,29
2022-03-19,cadena,2,1753.88,205,30
2022-03-19,broche,1,108.56,185,11
2022-03-19,pulsera,1,377.97,233,31
2022-03-19,dije,2,1356.63,212,2
2022-03-19,collar,1,608.19,235,24
2022-03-20,cadena,4,1409.28,254,13
2022-03-20,dije,1,330.57,231,27
2022-03-20,pulsera,2,1225.32,187,36
2022-03-20,alfiler,2,1997.85,196,20
2022-03-20,alfiler,1,499.84,204,16
2022-03-20,cadena,4,2559.15,208,31
2022-03-20,reloj,1,558.8,215,20
2022-03-20,alfiler,3,2987.67,274,29
2022-03-20,collar,2,548.3,216,10
2022-03-20,reloj,1,494.54,269,3
2022-03-20,broche,1,212.41,230,17
2022-03-20,dije,2,1500.04,208,10
2022-03-20,dije,3,1916.44,241,27
2022-03-20,broche,1,458.46,182,2
2022-03-20,aros,3,2928.34,243,39
2022-03-20,anillo,1,820.61,202,38
2022-03-20,cadena,1,172.97,228,3
2022-03-20,gemelos,1,875.94,170,20
2022-03-20,pulsera,2,1641.98,210,25
2022-03-20,broche,2,1082.64,233,31
2022-03-20,aros,1,373.19,232,36
2022-03-20,broche,2,1877.03,247,10
2022-03-20,gemelos,1,591.33,239,37
2022-03-20,broche,2,505.78,224,10
2022-03-20,alfiler,1,336.83,251,35
2022-03-20,broche,2,1932.47,214,38
2022-03-20,reloj,1,822.88,239,15
2022-03-21,gemelos,2,848.17,187,40
2022-03-21,alfiler,1,842.88,229,31
2022-03-21,broche,2,1842.82,226,4
2022-03-21,cadena,1,118.3,223,19
2022-03-21,cadena,2,1297.99,196,13
2022-03-21,anillo,1,260.25,230,14
2022-03-21,reloj,1,782.23,241,18
2022-03-21,reloj,2,1224.71,237,32
2022-03-21,anillo,1,954.98,208,2
2022-03-21,pulsera,4,3326.37,228,18
2022-03-21,collar,2,452.73,231,6
2022-03-21,collar,1,653.28,186,32
2022-03-21,reloj,3,2318.19,194,20
2022-03-21,gemelos,2,1018.86,223,39
2022-03-21,dije,1,776.57,211,21
2022-03-21,cadena,2,1336.1,248,36
2022-03-21,pulsera,1,339.77,242,6
2022-03-21,cadena,1,143.3,207,12
2022-03-21,aros,1,603.82,249,9
2022-03-21,cadena,3,1243.08,236,36
2022-03-21,gemelos,1,849.42,245,28
2022-03-21,aros,3,1121.61,218,2
2022-03-21,pulsera,2,1252.28,234,2
2022-03-21,cadena,2,279.26,242,8
2022-03-21,dije,2,1109.24,254,6
2022-03-21,aros,1,828.35,250,4
2022-03-21,gemelos,1,698.09,241,12
2022-03-21,cadena,2,699.66,226,6
2022-03-21,cadena,2,966.02,241,19
2022-03-21,aros,2,978.74,220,20
2022-03-22,gemelos,2,380.12,202,38
2022-03-22,alfiler,2,1510.48,210,38
2022-03-22,broche,2,904.66,204,31
2022-03-22,broche,1,711.72,222,17
2022-03-22,anillo,4,1803.96,235,1
2022-03-22,gemelos,2,1524.77,227,6
2022-03-22,reloj,2,1075.56,202,3
2022-03-22,pulsera,1,643.88,232,4
2022-03-22,pulsera,1,786.45,202,23
2022-03-22,gemelos,1,730.5,198,2
2022-03-22,dije,1,328.45,223,31
2022-03-22,aros,2,1382.42,217,35
2022-03-22,collar,3,901.0,238,40
2022-03-22,collar,1,232.53,232,15
2022-03-22,reloj,3,1066.44,219,37
2022-03-22,gemelos,2,1389.14,191,4
2022-03-22,broche,3,1154.77,196,4
2022-03-22,cadena,1,907.39,207,15
2022-03-22,broche,1,945.13,207,15
2022-03-22,pulsera,1,969.06,229,27
2022-03-22,dije,1,301.87,216,35
2022-03-22,alfiler,2,1044.39,228,24
2022-03-23,broche,4,2949.22,243,18
2022-03-23,gemelos,3,2647.69,209,16
2022-03-23,aros,3,2200.6,220,14
2022-03-23,dije,1,606.02,197,15
2022-03-23,cadena,3,1999.56,193,40
2022-03-23,alfiler,1,984.41,254,17
2022-03-23,cadena,3,2526.24,228,35
2022-03-23,anillo,1,886.74,249,22
2022-03-23,gemelos,2,521.24,226,29
2022-03-23,pulsera,1,544.73,184,21
2022-03-23,pulsera,1,617.64,225,14
2022-03-23,aros,2,339.84,222,37
2022-03-23,broche,2,1898.01,217,38
2022-03-23,broche,2,1547.89,210,10
2022-03-23,dije,1,990.13,231,2
2022-03-23,gemelos,1,644.23,205,6
2022-03-23,reloj,2,988.67,224,16
2022-03-23,reloj,1,688.51,241,28
2022-03-23,broche,2,1676.34,242,7
2022-03-23,aros,1,504.17,215,13
2022-03-24,cadena,1,872.96,206,25
2022-03-24,collar,2,788.43,260,33
2022-03-24,gemelos,2,1781.12,234,36
2022-03-24,aros,3,1075.21,239,8
2022-03-24,alfiler,1,874.74,208,13
2022-03-24,dije,1,543.76,251,18
2022-03-24,reloj,2,813.06,241,21
2022-03-24,gemelos,1,788.22,234,31
2022-03-24,collar,3,1396.22,215,24
2022-03-24,pulsera,2,1516.72,231,6
2022-03-24,pulsera,3,2208.59,189,20
2022-03-24,gemelos,3,317.55,224,3
2022-03-24,broche,1,310.24,237,13
2022-03-25,alfiler,3,2764.7,242,2
2022-03-25,anillo,1,902.88,232,14
2022-03-25,anillo,4,2283.84,234,15
2022-03-25,reloj,1,914.78,278,23
2022-03-25,pulsera,2,904.92,197,27
2022-03-25,dije,2,665.48,258,30
2022-03-25,pulsera,1,235.02,217,15
2022-03-25,alfiler,2,894.99,242,14
2022-03-25,reloj,2,1232.82,232,32
2022-03-25,pulsera,2,284.88,241,40
2022-03-25,gemelos,4,2128.3,235,38
2022-03-25,reloj,1,140.12,207,18
2022-03-25,gemelos,1,809.83,196,1
2022-03-25,broche,2,914.92,246,38
2022-03-25,collar,1,225.71,213,23
2022-03-25,aros,1,260.88,221,31
2022-03-26,gemelos,1,979.26,222,23
2022-03-26,collar,2,976.55,215,23
2022-03-26,reloj,2,1111.17,234,34
2022-03-26,collar,4,2875.16,220,4
2022-03-26,dije,1,521.65,233,36
2022-03-26,cadena,1,367.39,214,17
2022-03-26,reloj,3,2206.12,206,5
2022-03-26,anillo,2,1005.91,259,32
2022-03-26,pulsera,3,2845.27,189,33
2022-03-26,alfiler,3,857.6,204,11
2022-03-26,dije,2,1421.4,210,40
2022-03-26,aros,1,827.94,232,35
2022-03-26,alfiler,1,485.22,210,14
2022-03-26,gemelos,2,452.76,242,17
2022-03-26,cadena,3,961.27,262,2
2022-03-26,gemelos,3,1396.14,209,9
2022-03-26,aros,2,889.88,204,31
2022-03-26,gemelos,2,388.41,217,19
2022-03-26,dije,1,124.53,218,14
2022-03-26,cadena,3,943.59,205,12
2022-03-26,reloj,1,416.05,203,18
2022-03-26,aros,3,2341.04,240,10
2022-03-27,dije,1,645.71,218,27
2022-03-27,gemelos,1,531.49,195,36
2022-03-27,broche,1,353.5,243,32
2022-03-27,reloj,2,1320.86,204,10
2022-03-27,reloj,1,406.32,228,34
2022-03-27,pulsera,1,960.66,207,6
2022-03-27,pulsera,1,368.58,219,25
2022-03-27,aros,2,259.16,207,14
2022-03-27,broche,3,2408.42,216,5
2022-03-27,reloj,1,200.05,227,28
2022-03-27,collar,1,571.76,227,20
2022-03-27,alfiler,2,1477.83,206,16
2022-03-27,aros,3,1815.88,208,25
2022-03-27,broche,1,835.91,182,15
2022-03-27,collar,3,2349.1,228,14
2022-03-27,pulsera,1,215.03,202,14
2022-03-27,cadena,2,785.43,193,27
2022-03-27,broche,1,638.16,217,20
2022-03-27,alfiler,1,249.32,237,19
2022-03-27,cadena,3,2017.54,206,27
2022-03-27,pulsera,1,580.54,230,3
2022-03-27,anillo,3,1313.54,214,35
2022-03-27,aros,1,451.34,212,4
2022-03-27,dije,2,478.49,258,12
2022-03-27,anillo,1,899.34,241,29
2022-03-27,anillo,2,1872.7,207,36
2022-03-27,alfiler,1,675.38,223,32
2022-03-27,pulsera,3,934.66,212,16
2022-03-28,anillo,3,2476.77,244,22
2022-03-28,dije,2,623.05,240,5
2022-03-28,cadena,1,621.33,182,3
2022-03-28,aros,1,205.69,216,30
2022-03-28,pulsera,3,1976.36,247,20
2022-03-28,pulsera,2,1137.54,231,7
2022-03-28,collar,2,1768.74,208,1
2022-03-28,aros,1,872.6,197,14
2022-03-28,broche,2,1494.03,244,1
2022-03-28,reloj,1,797.42,246,6
2022-03-28,broche,2,1134.57,220,13
2022-03-29,anillo,1,226.77,226,20
2022-03-29,dije,2,1334.89,226,10
2022-03-29,anillo,2,1636.84,235,24
2022-03-29,pulsera,1,925.96,225,22
2022-03-29,collar,1,662.33,219,25
2022-03-29,gemelos,2,1402.61,203,32
2022-03-29,collar,2,1816.04,216,7
2022-03-29,reloj,2,680.41,230,32
2022-03-29,reloj,1,679.0,222,5
2022-03-29,reloj,2,724.83,230,8
2022-03-29,collar,3,714.89,235,13
2022-03-29,alfiler,4,2716.36,200,23
2022-03-29,pulsera,2,1377.6,201,19
2022-03-29,aros,1,565.79,194,16
2022-03-29,pulsera,3,1163.25,199,29
2022-03-30,broche,2,1068.49,218,34
2022-03-30,collar,4,3775.69,209,5
2022-03-30,collar,1,152.1,207,13
2022-03-30,dije,3,1176.69,223,20
2022-03-30,dije,1,230.0,194,12
2022-03-30,anillo,1,352.14,203,31
2022-03-30,cadena,1,344.65,188,2
2022-03-30,dije,1,221.74,212,13
2022-03-30,dije,2,1001.65,192,27
2022-03-30,broche,4,2358.86,188,12
2022-03-30,dije,2,967.18,241,19
2022-03-30,alfiler,3,1321.02,247,5
2022-03-30,reloj,2,574.14,190,23
2022-03-30,anillo,1,135.4,233,1
2022-03-30,cadena,1,731.15,247,8
2022-03-30,broche,1,666.53,207,23
2022-03-30,broche,1,713.34,189,36
2022-03-30,anillo,4,2180.2,236,28
2022-03-30,pulsera,4,2584.99,235,22
2022-03-31,collar,1,929.64,245,40
2022-03-31,aros,2,1222.06,233,12
2022-03-31,gemelos,1,181.92,198,27
2022-03-31,dije,2,611.87,223,30
2022-03-31,aros,3,1901.24,231,5
2022-03-31,cadena,2,529.44,232,40
2022-03-31,reloj,2,1966.66,252,24
2022-03-31,anillo,1,181.62,245,38
2022-03-31,broche,2,1727.28,230,28
2022-03-31,broche,3,1028.46,256,39
2022-03-31,aros,2,1526.21,195,40
2022-03-31,broche,2,1313.18,230,17
2022-03-31,anillo,3,1341.28,240,37
2022-03-31,pulsera,1,658.62,249,12
2022-04-01,pulsera,3,806.15,222,28
2022-04-01,collar,2,1770.9,228,24
2022-04-01,alfiler,1,519.97,240,7
2022-04-01,aros,2,1736.23,264,5
2022-04-01,anillo,1,814.12,197,26
2022-04-01,pulsera,3,1246.75,221,22
2022-04-01,alfiler,4,1044.87,222,29
2022-04-01,alfiler,2,603.34,225,39
2022-04-01,aros,1,372.72,242,18
2022-04-01,collar,1,146.12,233,39
2022-04-01,alfiler,2,1969.9,195,9
2022-04-01,anillo,2,668.59,243,38
2022-04-01,collar,2,787.7,251,37
2022-04-02,aros,3,364.87,246,26
2022-04-02,gemelos,1,388.62,232,10
2022-04-02,alfiler,4,3656.6,225,18
2022-04-02,dije,4,3218.88,225,38
2022-04-02,collar,2,1873.2,226,37
2022-04-02,cadena,1,710.97,242,35
2022-04-02,reloj,2,1616.77,229,34
2022-04-02,gemelos,3,1557.02,227,5
2022-04-02,anillo,1,487.69,220,29
2022-04-02,gemelos,2,1238.46,243,19
2022-04-02,anillo,1,206.45,211,38
2022-04-02,dije,1,994.4,266,16
2022-04-02,dije,2,1891.93,213,40
2022-04-02,cadena,4,2158.08,195,20
2022-04-02,pulsera,2,1001.84,204,37
2022-04-02,broche,2,645.87,230,7
2022-04-02,pulsera,1,615.56,237,3
2022-04-02,collar,2,1251.33,231,18
2022-04-02,broche,1,242.45,249,12
2022-04-02,dije,1,605.25,227,18
2022-04-02,anillo,2,1803.17,229,22
2022-04-03,dije,4,3030.77,220,8
2022-04-03,broche,3,2865.95,215,11
2022-04-03,collar,1,795.78,232,40
2022-04-03,alfiler,1,321.2,222,3
2022-04-03,anillo,1,762.45,244,3
2022-04-03,reloj,1,624.71,182,21
2022-04-03,anillo,2,1492.31,240,18
2022-04-03,pulsera,1,133.03,240,9
2022-04-03,reloj,1,702.52,234,19
2022-04-03,gemelos,1,731.51,217,37
2022-04-03,pulsera,4,1148.57,238,2
2022-04-03,broche,3,1726.92,202,25
2022-04-04,dije,2,632.74,231,35
2022-04-04,reloj,3,2519.29,234,14
2022-04-04,cadena,4,3989.56,235,9
2022-04-04,pulsera,1,448.03,268,18
2022-04-04,aros,1,420.3,239,13
2022-04-04,broche,2,1290.13,227,12
2022-04-04,aros,3,2464.84,230,15
2022-04-04,reloj,4,1311.77,225,34
2022-04-04,aros,4,706.42,202,28
2022-04-04,collar,3,334.84,237,34
2022-04-04,reloj,2,588.87,245,15
2022-04-04,alfiler,3,2741.9,242,34
2022-04-04,broche,1,622.05,227,15
2022-04-04,reloj,1,800.39,255,33
2022-04-04,anillo,2,1054.93,206,21
2022-04-04,gemelos,2,1547.06,254,30
2022-04-04,anillo,2,1260.29,247,25
2022-04-04,cadena,1,980.09,259,30
2022-04-05,reloj,2,1084.4,215,6
2022-04-05,gemelos,2,1253.59,257,10
2022-04-05,reloj,4,3970.75,195,12
2022-04-05,aros,1,243.25,242,22
2022-04-05,pulsera,2,530.87,231,14
2022-04-05,collar,1,204.68,219,9
2022-04-05,alfiler,1,726.11,233,22
2022-04-05,gemelos,1,457.12,211,38
2022-04-05,reloj,2,578.21,244,28
2022-04-05,aros,3,1595.48,275,19
2022-04-05,anillo,2,1379.78,245,2
2022-04-05,collar,4,1617.13,232,14
2022-04-05,reloj,3,2518.64,223,27
2022-04-05,cadena,2,206.59,214,19
2022-04-05,reloj,2,1882.95,222,2
2022-04-06,reloj,2,908.1,201,17
2022-04-06,broche,1,766.3,235,18
2022-04-06,gemelos,2,1350.92,220,10
2022-04-06,pulsera,2,1956.25,264,5
2022-04-06,reloj,1,326.52,237,14
2022-04-06,reloj,1,902.33,201,19
2022-04-06,aros,1,688.71,230,33
2022-04-06,aros,3,536.81,209,10
2022-04-06,aros,2,751.89,228,27
2022-04-06,broche,1,299.6,213,33
2022-04-06,cadena,2,1189.7,219,33
2022-04-06,aros,5,1123.38,218,19
2022-04-06,gemelos,2,1224.85,251,35
2022-04-06,alfiler,4,2493.82,215,38
2022-04-06,anillo,1,172.84,221,5
2022-04-06,collar,1,981.34,264,4
2022-04-06,dije,2,1882.51,238,22
2022-04-06,aros,2,785.29,231,7
2022-04-06,cadena,1,290.63,240,12
2022-04-06,reloj,2,1222.81,192,17
2022-04-06,dije,1,143.89,230,23
2022-04-06,gemelos,2,1869.65,235,37
2022-04-06,collar,1,385.14,272,31
2022-04-06,alfiler,3,590.29,208,5
2022-04-06,anillo,3,640.48,210,10
2022-04-06,broche,3,1784.62,227,11
2022-04-06,anillo,2,1423.54,192,23
2022-04-06,aros,1,284.33,229,28
2022-04-07,collar,3,2074.08,215,40
2022-04-07,cadena,1,101.68,209,1
2022-04-07,aros,3,2056.63,213,14
2022-04-07,reloj,3,1933.5,253,1
2022-04-07,broche,3,1773.99,243,2
2022-04-07,reloj,2,1945.13,214,38
2022-04-07,broche,1,595.7,205,3
2022-04-07,anillo,2,1474.42,216,6
2022-04-07,gemelos,2,1017.99,234,17
2022-04-07,alfiler,1,910.49,222,35
2022-04-07,cadena,2,842.66,231,26
2022-04-07,cadena,3,1121.06,239,36
2022-04-07,anillo,2,1700.21,229,20
2022-04-07,broche,2,918.98,251,23
2022-04-07,pulsera,3,441.52,236,33
2022-04-07,anillo,1,322.58,244,31
2022-04-07,alfiler,3,1149.34,232,4
2022-04-07,gemelos,1,866.82,226,28
2022-04-07,alfiler,1,760.03,254,16
2022-04-07,alfiler,3,2929.47,232,34
2022-04-07,aros,1,452.03,264,8
2022-04-07,pulsera,2,740.74,214,6
2022-04-07,reloj,1,315.34,202,37
2022-04-07,alfiler,2,821.41,204,40
2022-04-08,gemelos,1,248.11,288,31
2022-04-08,gemelos,2,1980.09,256,33
2022-04-08,anillo,1,984.74,252,16
2022-04-08,reloj,3,1202.28,207,39
2022-04-08,gemelos,1,843.58,217,23
2022-04-08,cadena,2,824.14,270,10
2022-04-08,alfiler,2,1875.35,254,38
2022-04-08,alfiler,3,326.95,265,2
2022-04-08,collar,1,780.58,222,38
2022-04-08,anillo,3,2054.79,236,39
2022-04-08,broche,2,684.31,229,9
2022-04-08,reloj,1,327.67,232,9
2022-04-08,cadena,1,592.32,229,6
2022-04-08,dije,2,1628.62,232,35
2022-04-08,gemelos,3,2615.16,249,8
2022-04-08,reloj,2,1078.3,220,22
2022-04-09,broche,2,1047.62,205,35
2022-04-09,collar,2,764.67,221,1
2022-04-09,reloj,3,2646.47,229,13
2022-04-09,gemelos,1,323.36,214,1
2022-04-09,dije,2,657.53,197,34
2022-04-09,gemelos,2,1999.92,244,33
2022-04-09,broche,2,1609.44,191,18
2022-04-09,dije,1,695.9,203,29
2022-04-09,dije,2,1819.59,248,8
2022-04-09,aros,2,1503.99,228,2
2022-04-09,gemelos,3,406.47,222,29
2022-04-09,alfiler,1,579.7,230,1
2022-04-09,cadena,1,312.2,240,38
2022-04-09,aros,2,935.43,227,9
2022-04-09,broche,1,106.03,238,34
2022-04-09,pulsera,3,1059.89,226,19
2022-04-09,alfiler,2,881.93,209,23
2022-04-09,broche,1,570.28,189,32
2022-04-09,collar,2,705.04,220,14
2022-04-09,collar,2,548.9,221,37
2022-04-09,anillo,3,1490.08,213,16
2022-04-09,pulsera,2,1710.99,224,39
2022-04-09,dije,1,464.79,213,23
2022-04-10,alfiler,3,2944.36,218,33
2022-04-10,dije,1,415.28,240,1
2022-04-10,aros,2,1760.49,225,25
2022-04-10,anillo,2,1700.57,192,1
2022-04-10,pulsera,3,1567.73,226,21
2022-04-10,aros,2,1113.69,227,12
2022-04-10,pulsera,2,1814.36,246,40
2022-04-10,anillo,2,1296.35,275,24
2022-04-10,broche,3,1631.75,261,35
2022-04-10,anillo,2,1997.01,159,35
2022-04-10,dije,2,306.68,273,28
2022-04-10,collar,1,166.99,211,12
2022-04-11,cadena,3,702.67,230,11
2022-04-11,gemelos,1,597.11,229,34
2022-04-11,pulsera,2,1694.34,232,3
2022-04-11,collar,2,932.56,194,4
2022-04-11,cadena,2,478.67,222,38
2022-04-11,anillo,2,1248.25,222,16
2022-04-11,aros,1,642.82,227,18
2022-04-11,gemelos,3,1018.0,235,4
2022-04-11,gemelos,1,432.69,205,24
2022-04-11,gemelos,1,390.58,207,9
2022-04-11,broche,1,996.9,214,33
2022-04-11,cadena,2,1428.99,178,19
2022-04-11,cadena,2,1766.14,237,36
2022-04-11,broche,4,3344.25,238,36
2022-04-11,collar,1,463.44,229,26
2022-04-11,reloj,3,2454.02,228,18
2022-04-11,collar,3,1895.28,215,6
2022-04-11,broche,2,1053.29,254,27
2022-04-11,pulsera,3,2447.77,232,13
2022-04-11,alfiler,1,319.67,221,5
2022-04-11,aros,2,1033.51,267,20
2022-04-11,broche,2,1761.5,245,23
2022-04-11,broche,1,752.49,242,10
2022-04-11,anillo,1,326.58,253,9
2022-04-11,anillo,1,142.21,199,16
2022-04-11,broche,3,1810.89,236,21
2022-04-12,broche,2,525.34,212,29
2022-04-12,dije,2,757.4,208,1
2022-04-12,gemelos,2,1938.75,247,28
2022-04-12,collar,2,1575.35,241,22
2022-04-12,pulsera,1,977.46,276,32
2022-04-12,reloj,1,460.17,203,24
2022-04-12,collar,2,666.93,189,6
2022-04-12,broche,1,131.24,232,13
2022-04-12,collar,1,486.65,247,39
2022-04-12,cadena,1,651.44,230,3
2022-04-12,cadena,1,421.85,192,13
2022-04-12,cadena,1,310.22,267,5
2022-04-12,aros,1,469.14,263,14
2022-04-12,anillo,4,3070.73,213,6
2022-04-12,dije,1,878.63,285,18
2022-04-12,cadena,1,506.97,216,40
2022-04-12,dije,3,2899.83,213,26
2022-04-12,reloj,3,2180.03,228,17
2022-04-12,pulsera,1,978.06,189,13
2022-04-13,alfiler,2,1465.62,258,20
2022-04-13,anillo,1,618.84,219,8
2022-04-13,collar,1,623.12,231,26
2022-04-13,anillo,1,167.29,221,7
2022-04-13,cadena,1,613.48,229,2
2022-04-13,reloj,1,462.17,217,12
2022-04-13,alfiler,4,2039.83,213,16
2022-04-13,pulsera,2,380.66,233,26
2022-04-13,cadena,1,349.05,200,24
2022-04-13,broche,3,1338.87,229,37
2022-04-13,anillo,1,528.82,219,16
2022-04-13,gemelos,3,398.04,215,29
2022-04-13,dije,3,304.65,236,22
2022-04-13,gemelos,3,2936.99,230,2
2022-04-13,pulsera,1,218.08,205,38
2022-04-13,pulsera,3,2339.91,257,25
2022-04-13,reloj,1,942.99,241,20
2022-04-13,gemelos,3,1731.85,233,20
2022-04-13,alfiler,2,901.93,223,38
2022-04-13,broche,2,424.96,209,9
2022-04-13,anillo,2,1903.51,243,9
2022-04-13,alfiler,1,817.95,219,12
2022-04-13,reloj,2,1865.93,234,10
2022-04-14,alfiler,1,712.06,219,37
2022-04-14,aros,1,226.92,212,26
2022-04-14,alfiler,2,557.23,235,23
2022-04-14,dije,3,2868.73,245,15
2022-04-14,anillo,1,747.44,233,19
2022-04-14,dije,3,1154.44,235,29
2022-04-14,gemelos,2,839.98,230,39
2022-04-14,reloj,3,2385.78,209,18
2022-04-14,collar,1,970.44,196,37
2022-04-14,broche,2,702.11,225,36
2022-04-14,broche,1,793.34,243,26
2022-04-14,dije,1,543.7,213,7
2022-04-14,cadena,1,474.13,241,35
2022-04-14,broche,1,904.39,237,16
2022-04-14,reloj,1,937.31,271,17
2022-04-15,alfiler,1,932.5,218,26
2022-04-15,cadena,3,2654.56,226,38
2022-04-15,dije,1,741.39,227,28
2022-04-15,alfiler,3,456.54,220,24
2022-04-15,reloj,1,180.92,250,28
2022-04-15,pulsera,2,623.16,255,39
2022-04-15,collar,2,481.52,188,30
2022-04-15,gemelos,3,1761.64,259,19
2022-04-15,pulsera,3,444.07,203,14
2022-04-15,gemelos,3,1547.61,219,8
2022-04-15,aros,2,1303.01,197,16
2022-04-15,gemelos,1,280.73,217,36
2022-04-15,gemelos,1,339.71,213,35
2022-04-15,gemelos,2,1364.64,252,31
2022-04-15,reloj,3,2459.58,253,1
2022-04-15,reloj,2,656.53,271,22
2022-04-15,reloj,1,931.42,210,37
2022-04-15,collar,2,1655.63,233,15
2022-04-15,gemelos,1,848.6,217,15
2022-04-15,aros,2,383.05,242,13
2022-04-15,aros,1,870.64,254,32
2022-04-15,pulsera,2,1849.6,229,5
2022-04-15,aros,3,1595.68,252,19
2022-04-15,gemelos,3,2030.31,249,12
2022-04-15,cadena,2,1283.02,249,11
2022-04-15,cadena,4,1786.66,205,30
2022-04-15,broche,2,1767.31,225,10
2022-04-15,reloj,1,403.99,243,17
2022-04-15,reloj,2,938.91,260,2
2022-04-16,pulsera,3,2389.07,223,16
2022-04-16,alfiler,1,737.86,203,23
2022-04-16,collar,2,1052.52,207,1
2022-04-16,broche,1,837.45,203,19
2022-04-16,broche,3,2648.57,218,12
2022-04-16,cadena,2,1491.43,232,25
2022-04-16,dije,1,503.58,193,23
2022-04-16,anillo,1,180.67,229,10
2022-04-16,pulsera,1,755.63,224,26
2022-04-16,cadena,1,281.85,243,17
2022-04-16,broche,2,907.05,231,4
2022-04-16,pulsera,1,690.57,214,40
2022-04-16,broche,4,961.57,232,34
2022-04-16,pulsera,2,798.29,233,33
2022-04-16,dije,1,160.19,226,39
2022-04-16,aros,3,642.06,252,7
2022-04-16,cadena,5,4415.81,212,37
2022-04-16,gemelos,3,1861.04,245,14
2022-04-16,aros,1,932.19,211,7
2022-04-16,reloj,1,493.27,211,2
2022-04-16,collar,1,802.98,233,27
2022-04-16,gemelos,2,746.89,254,37
2022-04-16,gemelos,2,1730.33,227,18
2022-04-17,reloj,3,2697.14,253,5
2022-04-17,reloj,1,904.89,238,2
2022-04-17,cadena,1,611.41,240,17
2022-04-17,alfiler,2,1653.23,228,13
2022-04-17,gemelos,3,1554.06,220,22
2022-04-17,cadena,2,1871.7,218,16
2022-04-17,reloj,1,696.73,205,28
2022-04-17,reloj,1,881.87,254,17
2022-04-17,cadena,2,957.23,234,11
