fecha,producto,cantidad_vendida,monto_venta,clientes,tienda
2024-03-29,reloj,7,4947.44,649,32
2024-03-29,alfiler,7,3350.61,705,24
2024-03-29,collar,7,6259.76,731,13
2024-03-29,dije,6,2252.02,680,8
2024-03-29,reloj,6,2929.11,711,36
2024-03-29,dije,7,2592.6,716,7
2024-03-29,reloj,6,5941.73,742,29
2024-03-29,cadena,6,2344.6,721,38
2024-03-29,broche,6,2965.08,718,39
2024-03-29,aros,5,3068.14,720,41
2024-03-29,reloj,6,1529.2,689,41
2024-03-29,anillo,7,6152.34,711,20
2024-03-29,dije,7,4753.79,712,34
2024-03-29,pulsera,6,2618.6,749,42
2024-03-29,collar,6,1152.97,712,33
2024-03-29,anillo,7,3590.25,732,3
2024-03-29,aros,7,4144.91,689,38
2024-03-29,broche,7,4689.88,694,8
2024-03-29,dije,7,3272.73,704,16
2024-03-29,broche,6,2588.63,709,22
2024-03-29,broche,7,1164.91,700,40
2024-03-29,dije,8,2127.71,735,35
2024-03-29,pulsera,6,3659.64,700,21
2024-03-29,pulsera,7,1468.04,702,40
2024-03-29,anillo,8,2734.93,749,43
2024-03-29,alfiler,5,2668.83,724,6
2024-03-29,cadena,6,2748.27,753,8
2024-03-29,collar,7,2675.42,719,20
2024-03-30,pulsera,8,1201.48,695,41
2024-03-30,dije,7,1810.62,684,35
2024-03-30,alfiler,7,2087.44,694,20
2024-03-30,aros,7,5858.13,645,2
2024-03-30,cadena,6,1411.83,722,42
2024-03-30,broche,6,4481.93,710,9
2024-03-30,pulsera,5,4382.06,718,6
2024-03-30,pulsera,8,2508.82,699,33
2024-03-30,gemelos,6,1609.38,705,20
2024-03-30,collar,5,2524.98,717,24
2024-03-30,gemelos,8,3725.1,743,33
2024-03-30,broche,8,4397.81,710,3
2024-03-30,collar,8,6657.67,689,20
2024-03-30,reloj,8,5992.86,720,1
2024-03-30,aros,9,1999.56,742,37
2024-03-30,gemelos,8,7894.82,718,7
2024-03-30,gemelos,7,1859.53,679,16
2024-03-30,anillo,8,1504.71,704,26
2024-03-30,anillo,6,3266.2,745,10
2024-03-30,broche,7,4269.89,723,37
2024-03-30,dije,5,4053.08,713,21
2024-03-30,dije,6,5945.0,696,8
2024-03-30,cadena,7,1444.7,738,40
2024-03-30,gemelos,8,3124.74,671,1
2024-03-30,collar,8,2922.68,740,39
2024-03-30,gemelos,7,4411.01,715,26
2024-03-30,cadena,5,1487.93,726,24
2024-03-31,aros,6,3189.93,731,7
2024-03-31,reloj,6,2815.16,686,18
2024-03-31,dije,6,5176.44,754,38
2024-03-31,alfiler,7,6682.73,692,13
2024-03-31,gemelos,8,1641.29,726,19
2024-03-31,pulsera,3,2134.79,737,4
2024-03-31,dije,6,1448.61,678,18
2024-03-31,pulsera,6,3417.94,692,11
2024-03-31,dije,8,6110.61,714,10
2024-03-31,pulsera,5,3534.67,722,13
2024-03-31,aros,5,4326.16,677,13
2024-03-31,reloj,8,7479.07,730,19
2024-03-31,broche,6,5867.03,738,2
2024-03-31,cadena,6,643.31,738,29
2024-03-31,aros,6,3566.55,690,35
2024-03-31,reloj,7,5567.33,749,41
2024-03-31,cadena,5,3293.64,718,17
2024-03-31,pulsera,8,7188.97,686,19
2024-03-31,collar,8,6828.81,707,5
2024-03-31,pulsera,7,4071.4,697,18
2024-03-31,pulsera,6,4677.24,688,8
2024-03-31,dije,8,7269.33,719,32
2024-03-31,broche,7,1478.38,698,26
2024-03-31,pulsera,7,4752.25,750,13
2024-03-31,collar,8,5598.45,730,34
2024-03-31,aros,8,6913.81,696,44
2024-03-31,pulsera,5,2471.11,694,17
2024-03-31,cadena,6,2889.41,683,40
2024-04-01,anillo,8,3288.39,767,10
2024-04-01,pulsera,7,6649.66,741,18
2024-04-01,alfiler,7,1458.82,708,21
2024-04-01,collar,7,3832.68,714,5
2024-04-01,pulsera,7,5114.0,739,21
2024-04-01,alfiler,7,3261.78,732,25
2024-04-01,cadena,7,3080.08,737,7
2024-04-01,gemelos,6,1317.63,739,22
2024-04-01,alfiler,7,6239.69,779,34
2024-04-01,gemelos,7,4218.69,779,29
2024-04-01,gemelos,7,6670.45,749,21
2024-04-01,gemelos,8,5191.39,760,1
2024-04-01,aros,6,3146.51,716,33
2024-04-01,anillo,7,5560.1,753,26
2024-04-01,collar,9,1078.45,761,22
2024-04-01,alfiler,8,2306.97,726,18
2024-04-01,aros,6,2975.78,723,34
2024-04-01,anillo,6,5845.08,730,9
2024-04-01,alfiler,7,1507.44,718,8
2024-04-01,broche,5,2584.62,775,1
2024-04-01,pulsera,8,5191.62,759,43
2024-04-01,pulsera,7,1760.39,787,32
2024-04-01,aros,8,7950.58,791,5
2024-04-01,collar,6,5731.3,733,17
2024-04-01,anillo,6,3145.47,757,6
2024-04-02,dije,7,1692.36,721,41
2024-04-02,aros,7,5349.93,766,31
2024-04-02,gemelos,8,2597.84,695,18
2024-04-02,anillo,7,6655.67,778,25
2024-04-02,pulsera,7,5265.08,738,4
2024-04-02,collar,7,4898.88,752,13
2024-04-02,dije,7,2331.39,734,25
2024-04-02,gemelos,7,5024.16,776,22
2024-04-02,collar,7,4536.73,784,21
2024-04-02,anillo,7,5005.69,759,29
2024-04-02,alfiler,8,2506.38,716,29
2024-04-03,dije,6,5735.69,745,28
2024-04-03,cadena,6,857.05,750,22
2024-04-03,cadena,8,7337.36,763,12
2024-04-03,alfiler,8,4771.29,790,1
2024-04-03,aros,6,1441.11,721,42
2024-04-03,collar,7,3875.89,731,16
2024-04-03,gemelos,7,3719.58,731,8
2024-04-03,pulsera,6,2759.7,757,33
2024-04-03,pulsera,7,3457.38,750,32
2024-04-03,anillo,5,4123.22,726,35
2024-04-03,reloj,7,6619.15,761,7
2024-04-03,cadena,8,2143.42,746,37
2024-04-03,alfiler,6,4180.96,750,24
2024-04-04,collar,8,4809.48,762,44
2024-04-04,reloj,4,1156.36,742,2
2024-04-04,cadena,6,606.05,714,7
2024-04-04,broche,7,3161.71,711,3
2024-04-04,aros,7,5578.72,784,1
2024-04-04,aros,7,3084.07,755,35
2024-04-04,collar,8,6820.61,728,41
2024-04-04,aros,6,1017.31,708,41
2024-04-04,dije,6,3881.76,782,36
2024-04-04,pulsera,6,5934.77,762,25
2024-04-05,aros,7,3477.4,743,29
2024-04-05,anillo,6,1256.37,753,18
2024-04-05,cadena,6,2836.73,704,1
2024-04-05,broche,6,4183.17,741,14
2024-04-05,collar,6,2281.03,759,12
2024-04-05,aros,8,4260.23,733,37
2024-04-05,anillo,6,5690.0,762,37
2024-04-05,pulsera,8,1514.72,761,44
2024-04-05,broche,8,5536.53,744,39
2024-04-05,collar,6,3300.75,737,18
2024-04-05,dije,8,7680.14,738,13
2024-04-05,anillo,6,3830.71,735,34
2024-04-05,dije,7,6196.98,751,4
2024-04-05,cadena,9,3398.49,730,28
2024-04-05,pulsera,7,821.12,758,39
2024-04-05,reloj,7,5515.34,774,14
2024-04-05,anillo,6,4974.23,762,5
2024-04-05,reloj,8,3322.54,760,28
2024-04-05,reloj,5,3831.11,719,3
2024-04-05,pulsera,9,7687.47,764,32
2024-04-05,dije,6,4967.28,740,21
2024-04-05,alfiler,6,3953.15,778,20
2024-04-05,gemelos,7,3571.73,733,16
2024-04-05,anillo,7,2409.82,749,26
2024-04-05,pulsera,6,3706.03,738,42
2024-04-05,gemelos,7,3340.93,750,42
2024-04-05,collar,6,3928.41,767,27
2024-04-05,broche,8,6498.75,722,2
2024-04-05,aros,6,997.6,707,41
2024-04-06,anillo,6,4980.96,765,25
2024-04-06,reloj,9,3548.23,758,35
2024-04-06,cadena,6,3242.35,766,13
2024-04-06,gemelos,9,1385.8,772,8
2024-04-06,gemelos,8,1782.99,761,2
2024-04-06,alfiler,7,6122.16,764,10
2024-04-06,broche,6,4050.94,755,2
2024-04-06,gemelos,6,3966.48,750,20
2024-04-06,collar,7,1954.33,747,18
2024-04-06,anillo,7,5815.65,740,33
2024-04-06,broche,7,1780.14,719,11
2024-04-06,collar,7,3193.64,750,35
2024-04-06,pulsera,7,933.7,746,28
2024-04-06,alfiler,8,1222.18,747,43
2024-04-06,reloj,6,969.74,774,17
2024-04-06,reloj,8,7865.32,698,25
2024-04-06,dije,7,1016.99,744,15
2024-04-06,cadena,7,4701.02,754,10
2024-04-06,gemelos,7,1142.07,722,38
2024-04-06,gemelos,7,6776.41,730,12
2024-04-06,dije,7,1010.23,789,8
2024-04-06,reloj,8,3993.58,731,1
2024-04-06,collar,6,3996.99,739,27
2024-04-06,collar,7,6554.62,737,44
2024-04-06,pulsera,7,1352.11,725,26
2024-04-06,aros,7,3427.1,744,16
2024-04-06,cadena,6,1088.16,755,3
2024-04-06,cadena,7,2466.62,719,41
2024-04-07,dije,8,1618.73,738,30
2024-04-07,reloj,7,6504.42,782,16
2024-04-07,cadena,9,3933.22,766,42
2024-04-07,aros,8,1745.11,750,28
2024-04-07,pulsera,6,3394.54,739,30
2024-04-07,collar,7,3284.99,794,16
2024-04-07,pulsera,8,7334.31,755,37
2024-04-07,gemelos,6,4385.29,750,10
2024-04-07,anillo,6,722.11,722,40
2024-04-07,gemelos,7,707.93,752,31
2024-04-07,reloj,7,6696.04,741,12
2024-04-07,gemelos,7,1529.23,762,1
2024-04-07,alfiler,9,8180.76,764,44
2024-04-07,aros,6,4015.38,727,3
2024-04-07,broche,10,5561.86,744,20
2024-04-07,aros,5,2278.22,748,7
2024-04-07,collar,7,1105.2,724,35
2024-04-07,cadena,8,2543.49,762,7
2024-04-07,aros,5,2380.44,743,34
2024-04-07,dije,7,1349.23,741,39
2024-04-07,pulsera,7,2848.7,763,29
2024-04-07,aros,6,3259.35,745,10
2024-04-07,aros,8,4935.21,754,23
2024-04-07,anillo,7,4578.81,744,38
2024-04-07,anillo,6,3124.04,754,36
2024-04-08,dije,8,6529.63,739,27
2024-04-08,cadena,7,6693.71,746,21
2024-04-08,aros,7,1881.91,744,6
2024-04-08,anillo,9,5479.05,724,16
2024-04-08,collar,8,1875.64,745,31
2024-04-08,collar,7,1296.46,767,19
2024-04-08,broche,7,5826.72,739,31
2024-04-08,anillo,6,2043.16,766,18
2024-04-08,gemelos,6,3021.8,725,16
2024-04-08,reloj,6,3614.06,750,8
2024-04-08,cadena,6,1390.33,751,23
2024-04-08,alfiler,8,3665.94,717,21
2024-04-08,reloj,5,1726.05,743,34
2024-04-09,gemelos,7,6364.02,754,32
2024-04-09,gemelos,6,5162.26,744,6
2024-04-09,pulsera,7,710.0,760,24
2024-04-09,pulsera,6,5077.64,711,23
2024-04-09,anillo,5,3649.1,756,41
2024-04-09,reloj,8,4774.68,755,17
2024-04-09,gemelos,7,3831.58,741,14
2024-04-09,broche,8,915.15,717,3
2024-04-09,cadena,6,5436.65,763,32
2024-04-09,collar,6,622.04,784,33
2024-04-09,aros,8,1099.3,754,29
2024-04-09,aros,8,5773.14,735,32
2024-04-09,gemelos,7,2208.52,761,17
2024-04-09,gemelos,9,8888.96,787,10
2024-04-09,aros,10,2272.39,731,16
2024-04-09,collar,7,5246.13,737,36
2024-04-09,dije,7,3083.41,760,42
2024-04-09,dije,6,5434.25,733,7
2024-04-10,aros,6,5711.24,758,35
2024-04-10,cadena,6,4072.65,741,38
2024-04-10,reloj,8,3680.11,750,40
2024-04-10,collar,5,3631.11,759,34
2024-04-10,alfiler,7,4304.49,749,32
2024-04-10,collar,8,4964.35,779,27
2024-04-10,broche,6,2939.66,768,39
2024-04-10,anillo,5,2235.68,736,8
2024-04-10,anillo,8,1261.97,771,17
2024-04-10,pulsera,7,6571.11,761,35
2024-04-10,cadena,8,1002.41,725,5
2024-04-10,dije,7,5232.64,739,5
2024-04-10,gemelos,6,2801.49,749,6
2024-04-10,alfiler,8,2844.49,757,2
2024-04-10,anillo,7,4057.34,776,8
2024-04-10,alfiler,7,2538.58,752,29
2024-04-10,pulsera,6,1458.63,784,40
2024-04-10,dije,8,1873.58,731,19
2024-04-10,pulsera,6,3287.1,770,21
2024-04-10,collar,8,1449.92,734,31
2024-04-10,broche,6,2670.39,746,40
2024-04-10,collar,7,5158.58,726,7
2024-04-10,cadena,8,1242.57,742,32
2024-04-10,gemelos,7,2950.68,750,38
2024-04-10,gemelos,6,2543.51,750,35
2024-04-10,aros,6,1691.73,730,33
2024-04-10,anillo,8,6858.26,723,17
2024-04-11,pulsera,7,3461.37,745,28
2024-04-11,aros,4,502.58,737,25
2024-04-11,aros,9,3472.65,726,15
2024-04-11,aros,6,1439.73,769,26
2024-04-11,anillo,5,4717.22,737,16
2024-04-11,gemelos,7,2984.81,749,27
2024-04-11,collar,7,6851.61,720,3
2024-04-11,dije,7,1875.31,746,7
2024-04-11,pulsera,8,4556.93,774,13
2024-04-11,cadena,5,660.73,748,28
2024-04-11,broche,8,5283.45,757,38
2024-04-11,pulsera,7,5751.95,782,33
2024-04-11,dije,8,7381.28,752,34
2024-04-11,cadena,9,7173.26,768,23
2024-04-11,broche,7,4298.03,744,42
2024-04-11,broche,6,636.22,737,35
2024-04-11,anillo,7,3042.83,757,2
2024-04-11,cadena,8,7803.14,757,22
2024-04-11,aros,9,6896.33,747,16
2024-04-11,alfiler,6,1725.02,773,20
2024-04-11,anillo,7,1752.89,739,24
2024-04-11,broche,8,2029.8,759,42
2024-04-11,anillo,7,2161.37,717,30
2024-04-11,reloj,7,6470.21,759,4
2024-04-11,reloj,5,1625.13,735,34
2024-04-12,dije,7,2512.61,789,10
2024-04-12,cadena,6,5904.62,805,37
2024-04-12,alfiler,10,2157.25,775,22
2024-04-12,collar,7,5195.14,758,7
2024-04-12,anillo,7,1954.79,742,33
2024-04-12,reloj,7,4084.29,749,11
2024-04-12,gemelos,7,1199.07,731,38
2024-04-12,broche,5,1450.14,740,1
2024-04-12,dije,7,4062.35,792,1
2024-04-12,reloj,8,3686.3,752,9
2024-04-12,reloj,9,3582.27,711,21
2024-04-12,pulsera,6,922.37,745,23
2024-04-12,broche,7,2367.8,761,37
2024-04-12,cadena,6,3344.9,738,14
2024-04-12,alfiler,9,5481.02,714,9
2024-04-12,reloj,6,3970.64,745,3
2024-04-12,gemelos,8,3404.66,732,38
2024-04-12,dije,7,3944.43,735,42
2024-04-12,aros,8,7997.03,735,16
2024-04-12,alfiler,7,2759.29,792,36
2024-04-12,broche,5,3610.64,740,32
2024-04-12,reloj,8,4160.69,751,28
2024-04-12,alfiler,6,2852.23,708,27
2024-04-12,aros,5,3953.04,764,17
2024-04-13,alfiler,8,6755.77,736,10
2024-04-13,aros,6,1497.22,736,6
2024-04-13,alfiler,7,5874.14,769,24
2024-04-13,anillo,7,6753.92,755,4
2024-04-13,aros,6,2302.0,782,9
2024-04-13,aros,7,4339.62,775,38
2024-04-13,alfiler,7,5701.7,749,12
2024-04-13,broche,8,5396.81,739,22
2024-04-13,alfiler,7,4785.84,773,29
2024-04-13,collar,7,2103.43,755,13
2024-04-13,cadena,7,6382.84,735,36
2024-04-13,pulsera,7,3953.11,742,25
2024-04-13,cadena,7,4704.06,735,3
2024-04-13,reloj,7,4209.66,759,15
2024-04-13,pulsera,7,1931.05,762,23
2024-04-13,reloj,7,1648.35,749,18
2024-04-13,anillo,7,1463.69,703,10
2024-04-13,reloj,7,1902.69,743,27
2024-04-13,alfiler,7,4023.85,718,4
2024-04-13,pulsera,6,4328.36,750,21
2024-04-13,alfiler,6,1084.17,746,14
2024-04-13,broche,7,1947.34,766,21
2024-04-13,anillo,7,1849.42,703,28
2024-04-13,collar,9,2228.57,755,39
2024-04-13,pulsera,7,1473.56,722,20
2024-04-13,gemelos,5,4649.72,731,11
2024-04-13,broche,7,835.92,743,31
2024-04-14,cadena,7,5528.22,763,28
2024-04-14,cadena,9,8867.72,748,7
2024-04-14,reloj,7,5591.06,744,36
2024-04-14,gemelos,6,4435.86,741,19
2024-04-14,alfiler,6,4910.09,747,19
2024-04-14,anillo,8,927.09,719,5
2024-04-14,dije,6,3891.39,692,2
2024-04-14,aros,9,1561.76,760,33
2024-04-14,cadena,6,5264.46,717,40
2024-04-14,dije,7,1911.56,700,27
2024-04-14,cadena,6,1971.82,738,44
2024-04-14,reloj,8,5806.95,724,1
2024-04-14,gemelos,6,4633.95,710,19
2024-04-14,aros,7,6870.17,732,25
2024-04-14,collar,7,1505.45,757,11
2024-04-14,cadena,7,6080.56,774,17
2024-04-14,aros,7,2095.92,739,9
2024-04-15,pulsera,7,2175.91,752,27
2024-04-15,pulsera,6,2497.3,768,19
2024-04-15,anillo,8,2052.26,727,22
2024-04-15,cadena,7,5962.9,778,20
2024-04-15,dije,7,3317.15,782,17
2024-04-15,dije,7,6259.96,749,44
2024-04-15,reloj,8,1661.87,752,39
2024-04-15,gemelos,9,6438.36,741,25
2024-04-15,collar,7,5767.41,707,28
2024-04-15,cadena,5,3127.68,721,42
2024-04-15,broche,8,4548.98,732,11
2024-04-15,pulsera,7,6406.16,766,19
2024-04-15,pulsera,8,6061.52,754,18
2024-04-15,reloj,7,4497.83,713,7
2024-04-15,pulsera,7,1843.53,746,24
2024-04-16,alfiler,7,772.62,763,11
2024-04-16,reloj,7,6872.98,721,44
2024-04-16,pulsera,6,973.97,727,34
2024-04-16,aros,7,5193.37,738,25
2024-04-16,aros,7,6420.71,751,19
2024-04-16,cadena,8,3129.11,735,8
2024-04-16,gemelos,8,7263.35,748,33
2024-04-16,collar,8,853.94,757,16
2024-04-16,anillo,7,4740.92,788,27
2024-04-16,anillo,8,5682.5,724,35
2024-04-16,reloj,6,1067.85,764,32
2024-04-16,aros,7,5976.87,775,2
2024-04-16,aros,7,1945.58,744,26
2024-04-16,dije,7,4500.02,739,23
2024-04-16,reloj,6,5396.81,761,29
2024-04-16,cadena,8,5840.43,738,11
2024-04-16,anillo,7,4930.17,736,8
2024-04-16,alfiler,7,4655.45,761,17
2024-04-16,reloj,6,2912.87,773,2
2024-04-16,pulsera,5,1341.31,734,39
2024-04-16,reloj,8,4465.57,719,11
2024-04-16,pulsera,5,1106.24,761,8
2024-04-16,gemelos,8,4444.6,770,2
2024-04-17,anillo,4,751.7,731,36
2024-04-17,aros,6,4998.32,751,30
2024-04-17,alfiler,8,5039.45,758,6
2024-04-17,reloj,7,1509.98,744,15
2024-04-17,reloj,7,4978.08,744,25
2024-04-17,alfiler,8,5883.76,754,37
2024-04-17,alfiler,7,3434.05,764,23
2024-04-17,pulsera,7,3970.66,750,43
2024-04-17,broche,7,1262.56,725,39
2024-04-17,broche,8,4249.6,746,14
2024-04-17,dije,8,4988.48,760,20
2024-04-17,aros,8,2280.83,768,20
2024-04-17,alfiler,7,1012.71,739,37
2024-04-17,reloj,7,4617.73,753,28
2024-04-17,cadena,5,1759.4,756,35
2024-04-17,anillo,7,3254.17,769,42
2024-04-17,dije,5,2194.59,757,10
2024-04-17,pulsera,9,6151.87,763,1
2024-04-17,gemelos,6,3611.18,772,38
2024-04-17,gemelos,6,1813.8,736,42
2024-04-17,collar,5,3274.64,721,6
2024-04-17,alfiler,6,4492.78,757,24
2024-04-17,gemelos,6,996.22,706,4
2024-04-17,gemelos,6,916.92,733,16
2024-04-18,reloj,5,2452.43,704,12
2024-04-18,broche,7,4723.26,738,27
2024-04-18,cadena,9,3566.7,736,40
2024-04-18,dije,7,4597.57,791,7
2024-04-18,cadena,8,3741.78,741,23
2024-04-18,alfiler,6,695.74,741,28
2024-04-18,reloj,8,6012.96,729,7
2024-04-18,dije,5,1858.39,733,30
2024-04-18,cadena,5,4986.7,740,5
2024-04-18,pulsera,8,5616.42,698,17
2024-04-18,reloj,9,3112.78,751,37
2024-04-18,anillo,6,1300.97,725,36
2024-04-18,broche,7,3731.01,749,20
2024-04-18,broche,9,1630.68,771,21
2024-04-18,pulsera,8,6099.46,739,20
2024-04-18,reloj,6,2027.18,762,33
2024-04-18,dije,8,2978.55,747,12
2024-04-18,aros,7,2320.12,726,6
2024-04-18,dije,8,978.45,732,32
2024-04-18,anillo,8,3522.45,732,43
2024-04-19,aros,6,3322.42,731,31
2024-04-19,gemelos,6,4948.04,765,31
2024-04-19,cadena,7,1547.37,769,34
2024-04-19,collar,6,5258.15,758,26
2024-04-19,gemelos,9,7267.91,759,43
2024-04-19,broche,7,1696.43,766,28
2024-04-19,gemelos,7,2622.74,768,10
2024-04-19,collar,6,3907.29,765,42
2024-04-19,collar,7,4487.41,729,16
2024-04-19,gemelos,7,5603.05,750,23
2024-04-19,pulsera,7,4331.88,741,2
2024-04-19,dije,7,2758.35,772,29
2024-04-19,pulsera,7,1344.91,769,15
2024-04-20,broche,5,834.94,737,6
2024-04-20,reloj,8,6671.35,736,29
2024-04-20,collar,7,5775.62,787,39
2024-04-20,gemelos,6,2181.93,740,34
2024-04-20,dije,7,6167.71,727,22
2024-04-20,broche,7,6359.32,778,10
2024-04-20,collar,8,5858.17,768,37
2024-04-20,reloj,7,3629.98,715,40
2024-04-20,anillo,8,6225.01,764,18
2024-04-20,cadena,6,4599.01,751,18
2024-04-20,dije,7,5743.88,708,1
2024-04-20,cadena,6,1430.44,757,34
2024-04-20,cadena,9,6232.87,752,23
2024-04-20,reloj,8,3850.73,727,5
2024-04-20,anillo,6,5563.73,768,30
2024-04-20,dije,6,2349.16,770,44
2024-04-20,aros,8,7578.2,749,20
2024-04-20,pulsera,7,4753.57,763,36
2024-04-20,broche,7,5434.79,746,8
2024-04-20,gemelos,7,3652.83,728,43
2024-04-21,dije,7,4658.21,775,4
2024-04-21,gemelos,6,4843.51,765,20
2024-04-21,anillo,9,6244.47,732,1
2024-04-21,gemelos,7,3400.41,750,29
2024-04-21,aros,7,2308.06,784,7
2024-04-21,gemelos,6,2147.22,743,6
2024-04-21,collar,5,551.32,769,41
2024-04-21,collar,7,5094.4,735,13
2024-04-21,collar,6,2138.26,750,36
2024-04-21,broche,7,5482.75,718,44
2024-04-21,pulsera,6,4086.33,726,15
2024-04-21,dije,7,2044.27,731,17
2024-04-21,gemelos,7,2643.66,757,7
2024-04-21,pulsera,8,5799.51,730,37
2024-04-21,collar,6,3781.06,734,39
2024-04-21,aros,7,4917.98,728,21
2024-04-21,anillo,7,2250.83,762,13
2024-04-21,dije,8,7603.94,758,40
2024-04-21,reloj,7,4583.7,749,1
2024-04-21,reloj,6,4370.12,734,9
2024-04-21,aros,8,7337.51,743,17
2024-04-21,dije,9,7234.74,771,39
2024-04-21,gemelos,7,2252.33,741,8
2024-04-21,dije,5,2365.46,750,17
2024-04-21,anillo,8,3232.41,704,7
2024-04-21,alfiler,6,3802.91,777,29
2024-04-22,cadena,6,5270.64,757,20
2024-04-22,pulsera,7,6608.12,747,39
2024-04-22,alfiler,8,1910.13,745,27
2024-04-22,alfiler,7,2093.54,735,23
2024-04-22,reloj,9,7206.81,726,44
2024-04-22,reloj,6,1578.75,721,22
2024-04-22,aros,6,3973.41,731,17
2024-04-22,reloj,7,2100.67,740,42
2024-04-22,dije,7,1897.69,725,44
2024-04-22,aros,8,4361.77,767,42
2024-04-22,cadena,6,1961.98,739,5
2024-04-22,broche,9,928.58,724,8
2024-04-22,anillo,7,3214.53,759,41
2024-04-22,aros,7,6476.26,755,34
2024-04-22,gemelos,7,6012.27,710,42
2024-04-22,aros,7,2119.72,765,30
2024-04-22,gemelos,7,777.0,765,33
2024-04-23,broche,6,4632.18,746,16
2024-04-23,pulsera,7,6685.53,779,17
2024-04-23,gemelos,8,3856.36,772,30
2024-04-23,collar,7,4432.06,755,14
2024-04-23,pulsera,7,939.29,731,16
2024-04-23,broche,7,4871.77,761,1
2024-04-23,pulsera,8,4657.5,718,7
2024-04-23,pulsera,5,4431.71,773,21
2024-04-23,cadena,7,1377.79,728,42
2024-04-23,anillo,7,2913.66,743,18
2024-04-24,collar,8,5189.48,766,17
2024-04-24,collar,7,906.36,757,29
2024-04-24,aros,7,1718.62,752,18
2024-04-24,reloj,5,2262.12,735,22
2024-04-24,cadena,7,5073.45,742,35
2024-04-24,alfiler,6,1336.73,763,2
2024-04-24,alfiler,7,6928.03,765,2
2024-04-24,dije,7,1040.48,762,11
2024-04-24,alfiler,8,6154.06,774,20
2024-04-24,pulsera,8,816.29,728,16
2024-04-24,aros,6,1480.78,732,42
2024-04-24,dije,6,3153.19,761,3
2024-04-24,aros,5,2497.36,741,14
2024-04-25,anillo,9,8283.14,787,11
2024-04-25,alfiler,6,2925.22,738,31
2024-04-25,anillo,7,1577.28,720,43
2024-04-25,collar,7,5962.79,753,3
2024-04-25,aros,6,883.55,761,19
2024-04-25,dije,7,6583.71,742,11
2024-04-25,aros,7,6339.83,782,27
2024-04-25,broche,8,3341.09,748,31
2024-04-25,dije,7,3819.92,731,42
2024-04-25,pulsera,8,1210.99,784,37
2024-04-25,alfiler,6,1947.05,738,14
2024-04-25,alfiler,6,5560.45,741,20
2024-04-26,collar,7,1236.56,748,19
2024-04-26,dije,9,7789.44,778,8
2024-04-26,dije,7,1582.05,756,22
2024-04-26,gemelos,6,4643.35,766,38
2024-04-26,aros,6,5278.89,753,29
2024-04-26,anillo,8,1800.95,750,43
2024-04-26,cadena,7,5086.19,747,36
2024-04-26,anillo,9,2271.4,739,32
2024-04-26,broche,7,5812.66,746,10
2024-04-26,alfiler,8,6501.49,736,13
2024-04-26,dije,8,4204.37,768,10
2024-04-26,reloj,9,4663.02,728,42
2024-04-26,collar,9,5755.29,782,20
2024-04-26,alfiler,8,1536.09,739,28
2024-04-26,broche,8,3686.02,741,28
2024-04-26,broche,8,6276.63,699,23
2024-04-26,cadena,7,2558.13,789,39
2024-04-26,reloj,9,6804.08,755,24
2024-04-26,broche,7,1846.02,747,14
2024-04-26,cadena,7,708.11,739,18
2024-04-26,cadena,6,5453.49,793,23
2024-04-26,alfiler,6,2801.8,797,27
2024-04-27,aros,5,2232.15,765,7
2024-04-27,aros,8,1534.7,742,15
2024-04-27,gemelos,7,4118.79,726,30
2024-04-27,alfiler,7,1156.02,742,36
2024-04-27,anillo,6,1776.59,718,26
2024-04-27,cadena,7,5802.03,728,29
2024-04-27,aros,7,1792.83,731,33
2024-04-27,anillo,8,7045.7,741,7
2024-04-27,cadena,6,2685.21,758,17
2024-04-27,anillo,6,1374.01,740,34
2024-04-27,broche,6,5238.67,731,31
2024-04-27,collar,9,8041.16,754,39
2024-04-27,gemelos,5,1101.7,723,37
2024-04-27,gemelos,6,3319.1,743,43
2024-04-27,pulsera,6,4945.99,747,13
2024-04-27,aros,8,7028.91,736,2
2024-04-27,broche,7,4046.71,693,33
2024-04-27,broche,7,3259.93,746,39
2024-04-27,broche,6,740.87,779,1
2024-04-27,gemelos,7,1453.09,721,20
2024-04-27,reloj,5,4331.17,775,10
2024-04-27,anillo,6,1985.28,763,39
2024-04-27,reloj,7,3145.69,759,42
2024-04-27,gemelos,7,3625.98,757,5
2024-04-27,gemelos,7,1091.18,771,31
2024-04-28,aros,8,7213.97,767,25
2024-04-28,pulsera,8,1020.49,725,43
2024-04-28,reloj,6,1899.03,736,9
2024-04-28,anillo,8,1707.59,746,34
2024-04-28,broche,7,6994.33,716,35
2024-04-28,collar,6,5309.98,746,6
2024-04-28,gemelos,6,2272.73,745,27
2024-04-28,anillo,6,3933.91,740,44
2024-04-28,dije,7,4914.16,773,21
2024-04-28,alfiler,7,6822.43,740,14
2024-04-28,cadena,8,6994.22,754,42
2024-04-28,cadena,8,5611.01,782,32
2024-04-28,aros,8,3668.84,749,24
2024-04-28,aros,7,2602.85,737,7
2024-04-28,anillo,3,1785.72,729,7
2024-04-28,aros,7,2290.24,761,32
2024-04-28,aros,6,1987.94,745,5
2024-04-28,cadena,7,3216.08,699,29
2024-04-28,pulsera,7,6210.34,756,24
2024-04-28,cadena,8,5463.36,751,42
2024-04-28,cadena,7,6659.88,729,20
2024-04-29,broche,7,1267.48,783,44
2024-04-29,cadena,8,4325.67,719,1
2024-04-29,aros,7,2652.36,768,41
